"Created by: Marco Smith (marco.smith@epiuse.com) from EPI-USE Africa (Pty) LTD [ZA]"
"Created at: 2026-05-13 11:32 (GMT+02:00) Pretoria"
"Filters:"
"Account is one of [""Ohlthaver & List Group""]"
""
"CR Allocated Hours","SR allocated hours","Time log entries duration","Id","Type","Priority","Status","SLA","Updated","Created","Related Module","Subject","Description","Events > Comment"
"","","60","414657","Incident","P3: Medium","Completed","Paused - 0%","2024-03-18 12:42","2024-03-18 11:50","Employee Central","Pay Scale Level NAM/TE (Technical)/01 (Hay Grade)/GRADE6B/TE_GRADE6B is not defined for Pay Scale Group NAM/FM/02/C2","Hi Yolanca,  We are trying to rehire an employee that left O&L before Patterson grading and we are getting an replication error message ""Change before earliest retro. date 01.03.2024 acc. to control rec. to py area ZH""  When trying to add a 01.03.2024 record we get the error in the Subject line.  Please assist.  Kind Regards,  ","Replication Successful thank you, Hi Yolanca,  Sincere Apologies, it is the Earliest Transfer Date in the Transformation Template that we did not transport in time to 01.03.2024. Thank you so much for your time.  Kind Regards,, HI Desiree  Thank you for the update, I will place this ticket in Solution Suggested for you to Close  Kind Regards Yolanca, Thank you Yolanca,  Kind Regards,, HI Desiree  Thanks for logging the ticket. Please update once the transport is through to PROD and if replication was successful  Kind Regards Yolanca"
"","","90","453130","Incident","P3: Medium","Completed","Paused - 3%","2024-08-14 11:40","2024-05-21 09:52","Recruiting","Interview Scheduling","Good day Jo-Andri  I trust that you are doing well.  We have picked up that if panel members are added after the interviews have been scheduled not all the candidates pull through to interview central for that panel member. Also I tried to recreate the issue in T2 but also experiencing errors.  Is there a possibility that we can perhaps set up a time to run through this process together?  Thank you  Kind regards   ","Hi Lynnell,  Can you please reset my login credentials on T2 to further investigate the Interview Scheduling error  Thanks  Regards Jo-Andri, Thanks Lynnell, unfortunately still not able to login.   Please check my user's email address and kindly confirm my username: EU_JRAUBEN  Thanks   Regards Jo-Andri, Hi Jo-Andri  Please try again abc123, abc123, Notified Jo-Andri via email, Hi Lynnell  Thank you for logging the ticket. We will have a look into this and get back to you soonest. Regards, Engela , Hi Lynnell,  Yes, I am available most of today and tomorrow. Please schedule a session according to your availability.  Thanks  Regards Jo-Andri, Good day Lynnell,  Happy to report that the first issue has been resolved:  I am still working on the second issue and will revert to you as soon as possible.  Kind regards Jo-Andri, Hi Lynnell,  I was able to successfully add your user as a Panel Member after the interview had already been scheduled.  Just a quick check - when adding new panel members, is the checkbox ""book on behalf of candidate"" enabled? For candidates to show in Interview Central, candidates must have accepted the Interview / the interview must be booked on their behalf.  Kindly advise.  Thank you  Regards Jo-Andri, Hi Jo-Andri  Can we please close the ticket for now. I think the issue has been resolved.  Thank you  Kind regards "
"","","120","470039","Incident","P3: Medium","Completed","Paused - 2%","2024-06-24 08:43","2024-06-17 11:30","Employee Central","Login Data Report","Hi Yolanca, Is there a possibility to create a report to provide when last someone has logged in as well as active users that have never logged in? I have created the below one and it brings your name for everyday you have logged in. Also not sure how to get the ones that are active but never logged in.    Kind Regards,","Hi Desiree  I tried using a Detailed Canvas report to extract the information, please take a look at the attached report, you can filter on Total logins to blank to see employees that have not logged in before, please let me know if this will work for you  Kind Regards Yolanca, Hi Yolanca,  Great thank you. Appreciate it.   Kind Regards,, Hi Yolanca,  Great thank you. Appreciate it.  Kind Regards,, Good day,  A solution has been provided to your ticket. Kindly ACCEPT the solution to close the ticket, or DECLINE the solution if you are not satisified that the issue has been resolved.  Kind regards, Managed Services Team"
"","","120","485664","Incident","P3: Medium","Completed","Paused - 23%","2024-08-26 19:44","2024-07-17 11:18","Role Based Permissions","Performance Agreements not automatically removed if an employee becomes inactive","Hi Simon  As discussed, we picked up that employees that are terminated, during the review period, performance agreements are not auomatically removed.  Example:  Line Manager: Jaco Knowds Employee: Latoya Maletzky (inactive)  We had a look at the jobs that there was no issues picked up and we had a look at the settings and all looks correct as well.  Kind regards Lynnell","Hi Lynnell  Thank you for confirming please approve the move to Production  Kind Regards Yolanca, Hi Lynnell  Thank you for logging the ticket. We will have a look into this and get back to you soonest. Regards, Itumeleng Buthelezi , Hi Lynnell  We will discuss with our EC resources to check the HRIS sync since we did not see any blocked jobs in the check tool.  Kind Regards  Simon, Hi Lynnell  The issue is that the Automatic Document Removal Settings are not enabled in the HRIS Sync   Updating these settings will only affect forms for future inactive employees. Present forms for inactive employees have to be deleted manually  Implementing and Managing Performance Management - Deleting Forms  Is there a possibility for us to recreate this T2 and test before we move it to PROD?   Kind Regards  Yolanca, Good morning Yolanca  Yes we can definitely test in T2.  Please let me know what you would need from our side?  Kind regards, SLA on 14%., Hi Lynnell  Can you please recreate the issue for Latoya in T2 so:  Create a form for her and before it is complete terminate her and make her inactive and then I can run the newly created HRIS Sync job so we can confirm that the form is deleted.  Kind Regards Yolanca, Hi Yolanca  I have launched the form and terminated her, please run the job.  Kind regards, Hi Yolanca,  Kindly provide an update as per Lynells below response. SLA on 19%.   Kind Regards, Itumeleng Buthelezi, Happy, thank you Yolanca, Hi Lynnell  I ran the HRIS Sync job in T2 provisioning can you please check that the for for Latoya has been removed  Kind Regards Yolanca, Please move to PRD, This message was created automatically by mail delivery software.  A message that you sent could not be delivered to one or more of its recipients. This is a permanent error. The following address(es) failed:  yolanca.husselmann@ol.na host ol-na.mail.protection.outlook.com [52.101.68.15] SMTP error from remote mail server after sending data block: 554 5.4.14 Hop count exceeded - possible mail loop ATTR34 [DB1PEPF000509FE.eurprd03.prod.outlook.com 2024-08-23T11:07:43.535Z 08DCBE7E55D540A6] , Hi Lynnell ,  Help us improve your experience with a 2-minute survey. Click here: EPI-USE AMS NPS Survey  We appreciate your time and value your input!  Sincerely, The EPI-USE AMS Team  , Hi Lynnell  Can you please check on PROD and confirm that Latoya's form was removed  Kind Regards Yolanca, Good day,  A solution has been provided to your ticket. Kindly ACCEPT the solution to close the ticket, or DECLINE the solution if you are not satisified that the issue has been resolved.  Kind regards, Managed Services Team, Hi Yolanca,  In PROD we have deleted Latoya's form manually after our check-in with Simon. However I checked Dina's form and it is still there.   This change will only affect forms that are launched after the settings are update, we could put this ticket solved and check in again when we launch F25 forms in October. Thank you.   Kind Regards,"
"","","30","509273","Incident","P3: Medium","Completed","Paused - 2%","2024-08-21 15:28","2024-08-13 10:14","Performance Management","PMGM Calibration","Good day Simon  I trust that you are doing well.  I would please like to know if you have time for me tomorrow for a quick session with regards to calibration and how we can continue with it as we only did it until Q2 review.  Thank you  Kind regards Lynnell","Hi Lynnell  Thank you for logging the ticket. We will have a look into this and get back to you soonest. Regards, Engela Els , Notified team via email, Hi Simon  Thank you, I have scheduled the session for 09h30-10h30 tomorrow morning.  Kind regards , Hi Lynnell  I hope you are well and thank you for reaching out to us. I am available tomorrow morning if that works for you.  Kind Regards  Simon, Hi Simon  Thank you for the session, we can close the ticket.  Kind regards, Lynnell, Ticket Update  The ticket can be closed  Kind Regards  Simon, Hi Lynnell ,  Help us improve your experience with a 2-minute survey. Click here: EPI-USE AMS NPS Survey  We appreciate your time and value your input!  Sincerely, The EPI-USE AMS Team  , Good day,  A solution has been provided to your ticket. Kindly ACCEPT the solution to close the ticket, or DECLINE the solution if you are not satisified that the issue has been resolved.  Kind regards, Managed Services Team, Good day,  A solution has been provided to your ticket. Kindly ACCEPT the solution to close the ticket, or DECLINE the solution if you are not satisified that the issue has been resolved.  Kind regards, Managed Services Team, Good day,  A solution has been provided to your ticket. Kindly ACCEPT the solution to close the ticket, or DECLINE the solution if you are not satisified that the issue has been resolved.  Kind regards, Managed Services Team"
"","","30","510491","Incident","P3: Medium","Completed","Paused - 1%","2024-08-21 15:28","2024-08-15 10:41","Performance Management","Final Performance Score","Good day Simon  I trust that you are doing well.  We moved by form to Manager Q4 for my line manager to do my overall score. The score then pulled through to my employee file under performance history. This score should only be visible once calibration is completed.  We have temporarily removed the performance history section from the employee profile. Can I please ask that you look into this for us.   Thank you  Kind regards Lynnell   ","Notified team via email, Hi Lynnell  Thank you for logging the ticket. We will have a look into this and get back to you soonest. Regards, Engela , Hi Lynnell  The process is driven by a route map. After the manager final rating the form should go to Calibration step. If the form skips that step it means that employee does not have an HR linked to them.  I am available for a quick call to check the user data file and confirm that all employees have an HR Manager assigned to them.    Kind Regards  Simon, Hi Simon  The form is still with the line manager, they choose the overall rating and then saved. They did not send the form to calibration.  The overall rating then pulled through to the employee file before the calibration was done.  The screenshot is what showed on my profile and my performance agreement is still with Adri., Hi Lynnell ,  Help us improve your experience with a 2-minute survey. Click here: EPI-USE AMS NPS Survey  We appreciate your time and value your input!  Sincerely, The EPI-USE AMS Team  , Hi Lynnell  This is related to template permissions and is fixed at template level. Unfortunately, that will be fixed with the next cycle template.  Kind Regards  Simon    , Good day,  A solution has been provided to your ticket. Kindly ACCEPT the solution to close the ticket, or DECLINE the solution if you are not satisified that the issue has been resolved.  Kind regards, Managed Services Team, Good day,  A solution has been provided to your ticket. Kindly ACCEPT the solution to close the ticket, or DECLINE the solution if you are not satisified that the issue has been resolved.  Kind regards, Managed Services Team"
"","","60","521441","Incident","P3: Medium","Completed","Paused - 12%","2024-10-10 09:11","2024-09-04 09:52","Performance Management","To-Do SMS's : Performance Management","Hi Yolanca,  I trust you are doing well. I wanted us to check in on the To-Do sms config for PMGM as users are concerned with the number of sms's they receive. Is there a possibility to limit them, I understand it was configured to send to-do sms's and because PMGM lies in your to-do it by default sends you a sms. For one 1 form in your to-do you receive about 4 sms's. We can set a meeting to looking into this.  Kind regards,   ","Hi Desiree,   I am pleased to hear this. I will go ahead and close the ticket.   Regards, Jesse., Hi Jesse,  I received feedback from business to ignore PGMG SMSs, so I have added a filter to the selection script to ignore category 0 as well. I tested this in T2 and moved it to PROD. We may close this ticket. Thank you so much for your assistance.      Kind regards, , Hi Desiree  Thank you for logging the ticket. We will have a look into this and get back to you soonest. Regards, Itumeleng Buthelezi , Hi Desiree,  I had a chat with Yolanca, and we concluded that the issue can be resolved through the CPI job that is sending the SMS notifications.  The proposed solution is to allow the CPI job to fetch the to-dos from SF as it currently does, but filter out the PMGM entries that do not need to be sent to users.  Please confirm which integration is performing this task, so I can gather more details on its feasibility.  I am available for a call if you would like to discuss further - please let me know a time that works for you.  Regards, Jesse.  , Hey Desiree,  Yes, that works perfectly.  Regards, Jesse., Hi Jesse,  Can we schedule a session for Friday the 13th at 11:00 if possible?  Kind Regards,, Hi.  This is an update on the meeting I had with Desiree on 13/09/2024.  During our discussion, we identified that multiple TODO's are being generated for a single action. To filter out the unnecessary TODO's from being sent, we need to consider the category ID, status, and in some instances the form ID.  Desiree will review the SF configuration to determine which items and criteria will be used.  Regards, Jesse.  , Morning Jesse,  Did you meet with Desiree, and will you please post an update on this ticket (please also capture your time entry for the meeting)?  We are hoping to utilise some support hours for O&L in the next 2 weeks before their current support quarter ends.   Regards Estelle"
"","","60","522114","Incident","P3: Medium","Completed","Paused - 3%","2024-09-09 14:28","2024-09-05 11:14","Provisioning","Standard schemas are missing in RBP > Create Story Permission","Good morning Yolanca,  I trust you are doing well. Kindly please assist in executing the following functions in Provisioning. Thank you   KBA: 3042974 - Standard schemas are missing in RBP > Create Story Permission - SAP for Me  Kind regards,","Hi Desiree  Thank you for logging the ticket. We will have a look into this and get back to you soonest. Regards, Itumeleng Buthelezi , IB notified Yolanca via email., Hi Desiree  Please check and advise  Kind Regards Yolanca, Hi Desiree ,  Help us improve your experience with a 2-minute survey. Click here: EPI-USE AMS NPS Survey  We appreciate your time and value your input!  Sincerely, The EPI-USE AMS Team  , Hi Yolanca,  Thank you, all is in order.  Before :   After:    Before:   After:    Kind regards,    "
"","","30","529247","Incident","P3: Medium","Completed","Paused - 1%","2024-09-20 14:16","2024-09-20 10:11","Performance Management","F25 Performance Agreements Launched for Inactive ","Good day Simon  I trust that you are doing well.  We have 4 employees who are inactive, but when the F25 performance agreements were launched they were included. We had a look and they are not part of the target group and we are also not able to delete their forms.  Please advise if you are able to meet with us at 14h00 to discuss?  Thank you  Kind regards Lynnell","Hi Lynnell  Thank you for logging the ticket. We will have a look into this and get back to you soonest. Regards, Itumeleng Buthelezi , Hi Lynnell  Thank you for reaching out to us, we can connect at 14H00., Notified Simon via Teams., Hi Lynnell  Issue resolved during the call. The ticket can be closed, and you can check to see if the backend job will run in the future as discussed.  Kind Regards  Simon"
"","","180","530931","Incident","P3: Medium","Completed","Paused - 13%","2024-10-10 09:13","2024-09-24 17:08","Employee Central","SF SMS for Workflows not received","Hi Yolanca,  I trust you are well. Do you perhaps have time for us to connect and look at SMS. Employees are no longer receiving SMS's for workflows captured.  kind regards,","Good day,  A solution has been provided to your ticket. Kindly ACCEPT the solution to close the ticket, or DECLINE the solution if you are not satisified that the issue has been resolved.  Kind regards, Managed Services Team, Hi Jesse,  I tried this solution and did not receive an SMS. We would need to relook this please. Let me know if you have availability for a call.   Kind Regards,, Hi Desiree.  We can connect anytime today. Apart from the workflows, are other SMS's such as todo getting sent out?  The CPI job appears to be querying at least an hour ahead of the SF data, potentially due to changes made at the end of August and last week. We can connect when you are available and perhabs recreate the issue in QA just to confirm.  Regards, Jesse., Well received, Desiree.  Yes, that is okay, thank you.   Regards, Jesse., Hi Jesse,   Meeting set for 9:30, hope that is okay.  Kind Regards,, Call summary:  The Production integration is querying with a timestamp like 2024-09-27T12:45:00.059Z, which is Namibian time incorrectly marked as UTC. It should instead be 2024-09-27T10:45:00.059Z. The 2-hour gap is causing the flow to miss data.  The issue has been replicated in QA, changes made and tested. Awaiting Desiree's feedback.  Regards, Jesse., Hi Desiree ,  Help us improve your experience with a 2-minute survey. Click here: EPI-USE AMS NPS Survey  We appreciate your time and value your input!  Sincerely, The EPI-USE AMS Team  , Hi Desiree  Thank you for logging the ticket. We will have a look into this and get back to you soonest. Regards, Yolanca Husselmann , Hi Desiree  Does this related to Incident #521441  Kind Regards Yolanca, Hi Yolanca,  No, Incident #521441 is about multiple PMGM sms's going out at once, however since Aug 30th no Workflow SMS's are being send out e.g when you apply for leave.   Kind Regards,, Good day,  A solution has been provided to your ticket. Kindly ACCEPT the solution to close the ticket, or DECLINE the solution if you are not satisified that the issue has been resolved.  Kind regards, Managed Services Team, Hi Desiree,  Yes, I am available for a call anytime today.  Regards, Jesse., Thanks Desiree,  I will go ahead and close the ticket.   Regards, Jesse. , Hi Desiree.  I have made changes and tested the workflow we imported from Production to QA. Its running every 15 minutes.  At 07:15, you should have received the following SMS notifications for Workflow and ToDo from SMS Notifications_20210311_Live    Under documents, I have uploaded a small file to serve as a changelog for the integration, which we can update each time changes are made. Please review and let me know if it's ready for production.  Regards, Jesse. , Hi Jesse, sincere apologies I did get back to you yesterday.   Yes received the SMS's and I tested a few othere for cancelling leave as well as adding other To-do workflows and receive SMS for those as well. Thank you so much. Appreciate it highly.   This flow is now ready for Production and we may undeploy the Send SMS Notfications one.  Kind Regards,, Hi Desiree,  I have undeployed the Send_SMS_Notifications.  Regards, Jesse. , We may close this ticket now. Appreciate your assistance highly.  Kind Regards,, Good day Jesse,  Thank you. I can confirm that SMS's are operational in PROD.    Kind Regards,"
"","","240","544529","Incident","P3: Medium","Completed","Paused - 2%","2024-10-23 17:05","2024-10-22 12:52","Role Based Permissions","Story Report Permissions","Good day Yolanca,  I trust you are well. I have created a Story Report in PROD (Have exported it to T2 now) and shared it with HRBP's, however it displays no data. One of the HR Manager's Amanda van Zyl (10935) can access it however this is because she has Super Admin Group HR rights as well.   There is a tick under Report Permissions in the picture below:    When I enable the tick , HR can view the data in the Story, however they can see data for all OPCO's.  When I untick it, they cannot see any data as pictured below:  Please assist, should the tick be left on, it might give access to other sensitive data from other OPCO's.  Secondly, May you please assist me as to what Permission is giving the HRBP's access to the All Reports tab in Report Centre, can this be removed.  Test user: Timothy Jerome Izaks (1642) Report: F25 - PMGM Employees with no goals    Thank you in advance for your assistance.  Kind regards,    ","Hi Desiree ,  Help us improve your experience with a 2-minute survey. Click here: EPI-USE AMS NPS Survey  We appreciate your time and value your input!  Sincerely, The EPI-USE AMS Team  , Hi Desiree  The permission missing is the Pay Scale Group view and/or edit under miscellaneous permissions     Together with Goal Management Access and Performance Management Access  Kind Regards Yolanca, WOW, thank you so much Yolanca,  Appreciate it. I switch it on view access as they already can see Pay Scale Group in Job Info and can confirm that HR managers can now view only their OPCO's:  below is Centre's view.    Kind regards,, Hi Desiree  I had a look at the HRBP permission role in T2 and they require the below permissions  Data Access: User under Manage User Data Access: Story (All) under Goals Data Access: Story (All) under Performance  However I also picked up some validation errors in your query can we please have a session and go through those?  For the second question the below permission is the permission that gives access to both tabs, but I had a look in T2 and the HRBP role does not have this permission and the HRBP can also not see it (I proxy's as Paulina) - I have noted that the PMGM Manager role gives this permission    Kind Regards Yolanca, Hi Yolanca,   Please ignore the previous comment. I have matched the permissions in PROD and T2 and All Reports access is removed. Thank you.  Kind Regards,, Hi Yolanca,  Well noted, meeting schedule for tomorrow.  Could you perhaps have a look in PROD as they do not have Report Admin (All) in PROD as well however they can see the All Reports tab in PROD.  Kind Regards,"
"","","120","545086","Incident","P3: Medium","Completed","Paused - 3%","2024-10-25 10:05","2024-10-23 08:30","Onboarding","Onboarding - Candidate cannot complete Very Appointment Step","Good day Yolanca,  I trust you are well. Please assist with the below. When the candidate clicks on the New Hire Wizard in her Onboarding Notification she receives the below message:  Candidate: Rowaida S Louw (55416)     Kind Regards,","Hi Desiree  Welcome link will take you to the Onboarding panels if Verify Employee Step is completed. Please request Landri to click on the task to take it over and complete it then after that request Ruwaid to try again    Kind Regards Yolanca, Hi Desiree ,  Help us improve your experience with a 2-minute survey. Click here: EPI-USE AMS NPS Survey  We appreciate your time and value your input!  Sincerely, The EPI-USE AMS Team  , Hi Yolanca,  Thank you so much, I have assigned it to Landri.    Appreciate it highly.    Kind regards,"
"","","60","547746","Incident","P3: Medium","Completed","Paused - 3%","2024-11-22 12:05","2024-10-28 11:56","Recruiting","Interview Scheduling","Good day Jo-Andri  I trust that you are doing well.  Interviews were scheduled for req 4386. Daleen Hattingh was added afterwards as a panel member, she however, only is able to rate one candidate (Aletta Smith) and not the other (Chantel Broekstein). Although it shows her as a panel member on the candidate she is not able to rate.  If you could please assist.  Thank you  Kind regards  ","Hi Jo-Andri,   Could you please check with Lynell if she requires additional assistance for this ticket as per your feedback. This ticket was last updated on 28 October.   Regards,  Itumeleng, Hi Lynnell,  Thanks for getting back to me.  Is this still an issue? And can this be replicated in T2?  Regards Jo-Andri, Hi Jo-Andri  We want to schedule a refresher from PRD to T2. Once this is done, I will replicate the issue in T2 as I think the issue is only in PRD.  For now, we can close the ticket., Hi Jo-Andri  Yes she was added after the the interview was scheduled.  Kind regards Lynnell, Hi Lynnell  Thank you for logging the ticket. We will have a look into this and get back to you soonest. Regards, Engela , Hi Lynnell,  Thanks for reaching out.  I investigated and can see Daleen Hattingh cannot view Chantel Broekstein in Interview Central, even though on the Interview Card as per your screenshot, she appears as a Panel Member. However, on the candidate workbench the system does not recognise her as a panel member.   Please refer to below screenshot:   Was the interview for Chantel Broekstein already booked when Daleen was added as a panel member?  Regards Jo-Andri"
"","","90","585932","Incident","P3: Medium","Completed","Paused - 1%","2025-01-13 08:27","2025-01-03 19:59","Employee Central","Manage Pending Recruit Hire Error","Hi Yolanca  Compliments for the new year!  Paulina is receiving the below error when wanting to hire a candidate through Manage Pending Recruits, can you please assist us with this?    Kind regards Lynnell","Good day,  A solution has been provided to your ticket. Kindly ACCEPT the solution to close the ticket, or DECLINE the solution if you are not satisified that the issue has been resolved.  Kind regards, Managed Services Team, Thank you Yolanca, Hi Lynnell  Thank you for the time, as per our meeting, since this is an isolated case I suspect the country field was not maintained in either recruiting or onboarding. As per your suggestion, the course to take is for Paulina to do a Add new employee and Desiree to purge the incorrect account out of the system  Kind Regards Yolanca, *** Notified Yolanca via Teams, email, Hi Lynnell  Thank you for logging the ticket. We will have a look into this and get back to you soonest. Regards, Engela Els , Hi Lynelle  Is it possible to have a session so we can go through the steps taken to get to this error?  Kind Regards Yolanca, Hi Lynnell ,  Help us improve your experience with a 2-minute survey. Click here: EPI-USE AMS NPS Survey  We appreciate your time and value your input!  Sincerely, The EPI-USE AMS Team  , Good day,  A solution has been provided to your ticket. Kindly ACCEPT the solution to close the ticket, or DECLINE the solution if you are not satisified that the issue has been resolved.  Kind regards, Managed Services Team"
"","","120","623248","Incident","P3: Medium","Completed","Paused - 1%","2025-03-06 20:11","2025-03-03 14:53","Employee Central","Application Error Occured","Good day Yolanca,  I trust you are well. PnP is receiving the below error at final approval stage with payroll officer. The below employee was recruited through onboarding, and when Payroll wants to approve the workflow, itgives the below error.   Employee is Issaskar Katjavivi (56073).     Please assist.  Kind regards,    ","Good day,  A solution has been provided to your ticket. Kindly ACCEPT the solution to close the ticket, or DECLINE the solution if you are not satisified that the issue has been resolved.  Kind regards, Managed Services Team, Hi Desiree  Thank you for logging the ticket. We will have a look into this and get back to you soonest. Regards, Laetitia , Thank you Yolanca.  Kind Regards,, Hi Desiree ,  Help us improve your experience with a 2-minute survey. Click here: EPI-USE AMS NPS Survey  We appreciate your time and value your input!  Sincerely, The EPI-USE AMS Team  , Hi Desiree  After investigations, I had a call with Graham, he requested that we close this call as the candidate withdrew his application.  Kind Regards Yolanca"
"","","60","627919","Incident","P3: Medium","Completed","Paused - 3%","2025-03-27 15:37","2025-03-11 10:42","Interfaces - 3rd party systems","SMS job failing 11.03.2025","Hi Jesse,  I trust you are well. Could you please assist in identifying why the CPI job adds both sms.voice.na/41.218.72.133.443 to the url please, this job is failing again:    Kind regards,    ","Good day Jesse,   Please assist.   Incidents:  Closely monitor the running SLA to ensure it is resolved within the agreed timeframe.   Please update the ticket regularly with your progress and log your time on the CC ticket, ensuring that it balances out with Maconomy’s time entries on a weekly basis. Additionally, when logging your time on CC, please fill in the Comment section, - this is essential for the Time Approvers during the time approval process and serves as a reference to recall the work completed.   Kind regards Engela, Good day Desiree  Thank you for logging the ticket. We will have a look into this and get back to you soonest. Regards, Engela Els , Hi Desiree,   It looks like the third party API may have been down since the 10th.  The integration is now executing successfully.  I will continue monitoring the integration and keep you updated.    Regards, Jesse., Hi Jesse,   Yes thank you, we may close this.  Kind regards,, Hi Desiree,   The integration has been running as expected since last week. Would you like me to go ahead and close this ticket?  The previous problem was due to SMS API downtime.  Regards, Jesse."
"","","300","636757","Incident","P3: Medium","Completed","Paused - 14%","2025-04-08 10:54","2025-03-26 10:04","Onboarding","Your seamless login failed","Hi Yolanca,  The below employees still cannot access onboarding:  Users: 55919 and 56151   Kind Regards,","Hi Yolanca,  For 56151 this is what I see in his export, is there another column that needs to be maintained:   Kind regards,    , Thank you Yolanca,  We may close this ticket.  Kind Regards,, Good day Desiree  Thank you for logging the ticket. We will have a look into this and get back to you soonest. Regards, Engela Els , Good day Yolanca,   Please grab and assist.   Incidents:  Closely monitor the running SLA to ensure it is resolved within the agreed timeframe.   Please update the ticket regularly with your progress and log your time on the CC ticket, ensuring that it balances out with Maconomy’s time entries on a weekly basis. Additionally, when logging your time on CC, please fill in the Comment section, - this is essential for the Time Approvers during the time approval process and serves as a reference to recall the work completed.   Kind regards Engela, Hi Desiree ,  Help us improve your experience with a 2-minute survey. Click here: EPI-USE AMS NPS Survey  We appreciate your time and value your input!  Sincerely, The EPI-USE AMS Team  , Hi Desiree  SFTP details updated and provisioning jobs updated, Hi Yolanca,  The above mentioned employees still cannot access onboarding.   Kind regards,, Hi Desiree  For user 55919 please purge incorrect user 55777  For user 56151 please maintain the data, if you export the UDF you will see the data is not maintained correctly (Company)  Then I will run the job again and see if the issue is resolved   "
"","","60","638229","Incident","P3: Medium","Completed","Paused - 0%","2025-03-28 16:24","2025-03-28 15:59","Employee Central","Attachment Required on New Time Type","HI Yolanca,  I have created a new time type: Subpoena Leave, I have added it to the rule:   However I cannot assign the rule to the new time type, please assist.  Kind Regards,  ","Hi Desiree  I updated the rule scenario from basic to absence validation  Kind Regards Yolanca, Thank you Yolanca, appreciate it.  Kind Regards,, Hi Desiree ,  Help us improve your experience with a 2-minute survey. Click here: EPI-USE AMS NPS Survey  We appreciate your time and value your input!  Sincerely, The EPI-USE AMS Team  "
"","","120","639264","Incident","P3: Medium","Completed","Paused - 5%","2025-04-17 13:25","2025-03-31 12:28","Employee Central","SF vs SAP replication audit","Hi Yolanca,  Employee 10210 has an Internal Transfer record dated 01.08.2024 on SF.    However, recently there is and 01.03.2025 insert done on SAP for an Internal transfer that was not action on SF.     I suspect this entry is triggered by the manual entry in SAP of a Salary adjustment, so when the program is comparing the two systems it sees that Internal transfer is the last record in SF and tries to get the two systems in sync. Please confirm.   I have attached both audit reports from SAP and SF below.  Kind regards,   ","Good day Desiree  Thank you for logging the ticket. We will have a look into this and get back to you soonest. Regards, Engela Els , *** Notifed team via email.  Good day team,   Please grab and assist.   Incidents:  Closely monitor the running SLA to ensure it is resolved within the agreed timeframe.   Please update the ticket regularly with your progress and log your time on the CC ticket, ensuring that it balances out with Maconomy’s time entries on a weekly basis. Additionally, when logging your time on CC, please fill in the Comment section, - this is essential for the Time Approvers during the time approval process and serves as a reference to recall the work completed.   Kind regards Engela, Hi Desiree  I ran audit reports on the user and no changes have been done on SF side, I agree with your theory regarding the system trying to keep records in sync. Since the transfer was done in last year and ftst is set to 28.02.2025 the system could to overwrite the record of 01.08.2024 so it created a 01.03.2025 record. Does this have an impact on info type 0008? and are there any other users we can test with for certainty?  Kind Regards Yolanca, Hi Yolanca,  Bokkie has confirmed that there is no change in IT8. She has identified another employee with the same change.       Kind regards,, Hi Desiree  Please let me know your availability so we can discuss this  Kind Regards Yolanca, Hi Desiree ,  Help us improve your experience with a 2-minute survey. Click here: EPI-USE AMS NPS Survey  We appreciate your time and value your input!  Sincerely, The EPI-USE AMS Team  , Hi Desiree  Thank you for the feedback. As per our meeting, my conclusion is that the system is trying to keep the two systems in sync by updating the record that is in SF, however since the record aft this has been manually entered in SAP and the ftsd has been set to 28/02 the record is entered for 01/03. This however has no impact on IT0008. To prevent this from happening in the future I suggest that the event reason be used in SF and permissioned using RBPs so the users cannot see the record on their Job information history   Kind Regards Yolanca, Noted with thanks Yolanca,   Kind regards,"
"","","360","640875","Incident","P3: Medium","Completed","Paused - 12%","2025-04-17 13:25","2025-04-02 16:53","Employee Central","Error occured when transitioning the workflow","Hi Yolanca,  Temus Nambahu is a rehire in Kraatz ( there are many others) , when Ida (3772) the payroll officer wants to approve she receives the below error:    I have had a look at the below KBA, however I am not sure if I missed something.  https://me.sap.com/notes/0002377960  Kind regards,  ","Good day Desiree  Thank you for logging the ticket. We will have a look into this and get back to you soonest. Regards, Itumeleng Buthelezi , Good day Laetiticia,   Please assist.   Incidents:  Closely monitor the running SLA to ensure it is resolved within the agreed timeframe.   Please update the ticket regularly with your progress and log your time on the CC ticket, ensuring that it balances out with Maconomy’s time entries on a weekly basis. Additionally, when logging your time on CC, please fill in the Comment section, - this is essential for the Time Approvers during the time approval process and serves as a reference to recall the work completed.   Kind regards Itumeleng, Hi Desiree  Thank you for your time, I have check all fields and rules, and as per the KBA, I suggest we log a SAP ticket  Kind Regards Yolanca, Hi Yolanca,  Please see Proposed Solution by SAP:     Kind regards,, Hi Desiree  Thank you for your time, as per our conversation, this is no longer an issue and as per your request this ticket can now be closed  Kind Regards Yolanca, Hi Desiree ,  Help us improve your experience with a 2-minute survey. Click here: EPI-USE AMS NPS Survey  We appreciate your time and value your input!  Sincerely, The EPI-USE AMS Team  , Good day,  A solution has been provided to your ticket. Kindly ACCEPT the solution to close the ticket, or DECLINE the solution if you are not satisified that the issue has been resolved.  Kind regards, Managed Services Team, Noted with thanks  Kind regards,"
